route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
8__672___,1_8__672___,1_8__672___-8__672____1_10:20:00_1_-__4_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_11:20:00_1_-__5_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_11:35:00_2_-__8_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_13:10:00_1_-__6_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_13:35:00_2_-__9_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_13:50:00_1_-__7_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_14:20:00_2_-__10_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_14:40:00_1_-__8_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_15:02:00_1_-__9_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_15:15:00_2_-__11_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_15:40:00_1_-__10_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_16:00:00_1_-__11_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_16:15:00_2_-__12_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_17:00:00_1_-__12_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_17:45:00_2_-__13_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_18:00:00_1_-__13_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_19:00:00_1_-__14_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_19:05:00_2_-__14_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_19:42:00_1_-__15_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_20:15:00_2_-__15_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_21:00:00_1_-__16_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_21:35:00_2_-__16_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_22:30:00_1_-__17_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____1_22:30:00_1_-__12_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_06:05:00_2_-__1_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_07:00:00_2_-__2_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_08:00:00_1_-__1_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_08:00:00_2_-__3_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_09:00:00_1_-__2_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_09:05:00_2_-__4_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_09:35:00_2_-__5_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_10:05:00_2_-__6_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_10:30:00_1_-__3_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_11:30:00_1_-__4_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_11:35:00_2_-__7_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_13:00:00_1_-__5_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_13:05:00_2_-__8_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_14:05:00_2_-__9_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_14:30:00_1_-__6_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_15:30:00_1_-__7_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_16:35:00_2_-__10_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_17:00:00_1_-__8_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_18:00:00_1_-__9_8__672___.,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_18:05:00_2_-__11_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_19:05:00_2_-__12_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_19:30:00_1_-__10_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_20:35:00_2_-__13_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____2_21:00:00_1_-__11_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_07:30:00_2_-__1_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_09:00:00_1_-__1_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_09:35:00_2_-__2_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_10:00:00_1_-__2_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_11:00:00_2_-__3_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_11:30:00_1_-__3_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_12:30:00_2_-__4_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_13:00:00_1_-__4_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_14:00:00_1_-__5_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_14:30:00_2_-__5_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_16:00:00_1_-__6_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_16:30:00_2_-__6_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_18:00:00_1_-__7_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_18:00:00_2_-__7_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_19:00:00_2_-__8_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_19:30:00_1_-__8_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_20:30:00_2_-__9_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_21:00:00_1_-__9_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_21:30:00_2_-__10_8__672___,INTERCAMBIADOR DE MONCLOA,672 MADRID (Moncloa),1,,8__672____2_-_IT_1,0
8__672___,1_8__672___,1_8__672___-8__672____3_22:00:00_1_-__10_8__672___,CERCEDA-EL SOTO,672 CERCEDA (por Mataelpino),0,,8__672____1_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_05:33:00_2_b.__1_8__672_A__,INTERCAMBIADOR DE MONCLOA,672A MADRID (Moncloa) por bus-VAO,1,,8__672_A___2_b._IT_2,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_06:35:00_2_b.__2_8__672_A__,INTERCAMBIADOR DE MONCLOA,672A MADRID (Moncloa) por bus-VAO,1,,8__672_A___2_b._IT_2,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_06:40:00_2_pb__3_8__672_A__,INTERCAMBIADOR DE MONCLOA,672A MADRID (Moncloa),1,,8__672_A___2_pb_IT_2,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_06:48:00_2_pb__4_8__672_A__,INTERCAMBIADOR DE MONCLOA,672A MADRID (Moncloa),1,,8__672_A___2_pb_IT_2,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_07:18:00_2_pb__5_8__672_A__,INTERCAMBIADOR DE MONCLOA,672A MADRID (Moncloa),1,,8__672_A___2_pb_IT_2,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_07:28:00_2_pb__6_8__672_A__,INTERCAMBIADOR DE MONCLOA,672A MADRID (Moncloa),1,,8__672_A___2_pb_IT_2,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_14:15:00_1_-__1_8__672_A__,CERCEDA-EL SOTO,672A CERCEDA (Directo),0,,8__672_A___1_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_15:05:00_2_-__7_8__672_A__,INTERCAMBIADOR DE MONCLOA,672A MADRID (Moncloa),1,,8__672_A___2_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_15:20:00_1_-__2_8__672_A__,CERCEDA-EL SOTO,672A CERCEDA (Directo),0,,8__672_A___1_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_16:10:00_1_-__3_8__672_A__,CERCEDA-EL SOTO,672A CERCEDA (Directo),0,,8__672_A___1_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_16:10:00_2_-__8_8__672_A__,INTERCAMBIADOR DE MONCLOA,672A MADRID (Moncloa),1,,8__672_A___2_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_17:05:00_2_-__9_8__672_A__,INTERCAMBIADOR DE MONCLOA,672A MADRID (Moncloa),1,,8__672_A___2_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_17:30:00_1_-__4_8__672_A__,CERCEDA-EL SOTO,672A CERCEDA (Directo),0,,8__672_A___1_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_18:20:00_2_-__10_8__672_A__,INTERCAMBIADOR DE MONCLOA,672A MADRID (Moncloa),1,,8__672_A___2_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_18:30:00_1_-__5_8__672_A__,CERCEDA-EL SOTO,672A CERCEDA (Directo),0,,8__672_A___1_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_20:33:00_1_-__6_8__672_A__,CERCEDA-EL SOTO,672A CERCEDA (Directo),0,,8__672_A___1_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_20:45:00_1_-__7_8__672_A__,CERCEDA-EL SOTO,672A CERCEDA (Directo),0,,8__672_A___1_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_21:20:00_1_-__8_8__672_A__,CERCEDA-EL SOTO,672A CERCEDA (Directo),0,,8__672_A___1_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_21:35:00_1_-__9_8__672_A__,CERCEDA-EL SOTO,672A CERCEDA (Directo),0,,8__672_A___1_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_21:45:00_1_-__10_8__672_A__,CERCEDA-EL SOTO,672A CERCEDA (Directo),0,,8__672_A___1_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_22:00:00_1_-__11_8__672_A__,CERCEDA-EL SOTO,672A CERCEDA (Directo),0,,8__672_A___1_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_22:10:00_1_-__12_8__672_A__,CERCEDA-EL SOTO,672A CERCEDA (Directo),0,,8__672_A___1_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_22:20:00_1_-__13_8__672_A__,CERCEDA-EL SOTO,672A CERCEDA (Directo),0,,8__672_A___1_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_22:45:00_1_-__14_8__672_A__,CERCEDA-EL SOTO,672A CERCEDA (Directo),0,,8__672_A___1_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___1_23:00:00_1_-__15_8__672_A__,CERCEDA-EL SOTO,672A CERCEDA (Directo),0,,8__672_A___1_-_IT_1,0
8__672_A__,1_8__672_A__,1_8__672_A__-8__672_A___2_22:00:00_1_-__1_8__672_A__,CERCEDA-EL SOTO,672A CERCEDA (Directo),0,,8__672_A___1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_06:17:00_2_b.__1_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa) por bus-VAO,1,,8__673____2_b._IT_2,0
8__673___,1_8__673___,1_8__673___-8__673____1_06:35:00_2_b.__2_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa) por bus-VAO,1,,8__673____2_b._IT_2,0
8__673___,1_8__673___,1_8__673___-8__673____1_07:00:00_2_b.__3_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa) por bus-VAO,1,,8__673____2_b._IT_2,0
8__673___,1_8__673___,1_8__673___-8__673____1_07:05:00_1_-__1_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_07:45:00_2_b.__4_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa) por bus-VAO,1,,8__673____2_b._IT_2,0
8__673___,1_8__673___,1_8__673___-8__673____1_07:55:00_1_-__2_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_08:12:00_2_b.__5_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa) por bus-VAO,1,,8__673____2_b._IT_2,0
8__673___,1_8__673___,1_8__673___-8__673____1_08:25:00_1_-__3_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_09:05:00_2_b.__6_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa) por bus-VAO,1,,8__673____2_b._IT_2,0
8__673___,1_8__673___,1_8__673___-8__673____1_09:15:00_1_-__4_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_10:15:00_1_-__5_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_11:12:00_2_b.__7_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa) por bus-VAO,1,,8__673____2_b._IT_2,0
8__673___,1_8__673___,1_8__673___-8__673____1_13:05:00_1_-__6_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_13:15:00_2_-__8_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_13:55:00_1_-__7_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_14:25:00_1_-__8_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_14:37:00_2_-__9_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_14:45:00_1_-__9_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_14:52:00_2_-__10_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_15:10:00_1_-__10_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_15:20:00_2_-__11_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_15:30:00_1_-__11_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_15:52:00_2_-__12_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_16:15:00_2_-__13_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_16:30:00_2_-__14_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_17:05:00_1_-__12_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_17:10:00_2_-__15_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_17:45:00_2_-__16_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_17:55:00_1_-__13_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_18:00:00_2_-__17_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_18:15:00_1_-__14_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_18:35:00_1_-__15_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_18:50:00_2_-__18_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_18:55:00_1_-__16_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_19:15:00_1_-__17_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_19:20:00_2_-__19_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_19:30:00_2_-__20_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_19:55:00_1_-__18_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_20:15:00_1_-__19_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_20:30:00_2_-__21_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_21:10:00_2_-__22_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_21:27:00_1_-__20_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_21:52:00_1_-__21_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_22:40:00_2_-__23_8__673_,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____1_23:20:00_1_-__22_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____2_10:25:00_2_-__1_8__673___,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____2_14:35:00_2_-__2_8__673___,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____2_15:15:00_1_-__1_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____2_15:45:00_1_-__2_8__673___,HOSPITAL GENERAL DE VILLALBA,673 COLLADO VILLALBA (Hospital),0,,8__673____1_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____2_16:20:00_2_-__3_8__673___,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
8__673___,1_8__673___,1_8__673___-8__673____2_19:45:00_2_-__4_8__673___,INTERCAMBIADOR DE MONCLOA,673 MADRID (Moncloa),1,,8__673____2_-_IT_1,0
